ticker,pca_score,if_score,ae_score,composite_score_raw,composite_score,annual_return
LVS,0.14489976420909972,0.4717705939572989,0.6005917929720794,0.9033025659671586,0.3791510355793417,0.0050190792265981
CTRA,0.12172565602887914,0.594575272056683,0.18990441196549723,0.8862540903960672,0.3761900579270078,-0.0068139528658476
LEN,0.0960627656352016,0.5984801961766317,0.20960991996309372,0.8811821169897565,0.37530915805729853,0.123908705315159
KLAC,0.3210964703912013,0.47548849655755165,0.3167402273115777,0.8503370382495057,0.36995198764909915,0.2201904856987688
EXR,0.13611882385706212,0.5711788554993521,0.23065952232388104,0.8382996208109627,0.3678613301073904,0.1248035180380779
STE,0.07816112729539648,0.5726156238830221,0.3031679657834258,0.8308492431114928,0.3665673492011454,0.1572072343850453
BALL,0.29305920510745276,0.48789563742358044,0.2964423630841161,0.8165753956394762,0.3640882686991251,0.0796118957401084
MS,0.12194766917827513,0.5193185318181571,0.4228508308237465,0.813447195245831,0.36354496314555923,0.1509412839629436
KEYS,0.0888531383171956,0.5590607897624278,0.32472631438924215,0.8057564127443121,0.36220922875564276,0.1675832069555276
CMCSA,0.12390428542606341,0.4849683480255016,0.5374198676291961,0.8037879899248294,0.3618673532633427,0.0690364017143621
MLM,0.199114150225665,0.5370588765029888,0.2445985600415577,0.7971400753440633,0.36071274407695597,0.1513067191930685
FANG,0.2754452612502709,0.49352889103543135,0.2913540188719551,0.795372212953151,0.36040570190124555,0.1871527123688211
ROL,0.16203437392928738,0.5796106907814178,0.136519454444633,0.7773366860709834,0.3572732932689619,0.1648308067354283
CHTR,0.11791731964052482,0.5797191825445156,0.1865013881326366,0.7527346998782247,0.3530004225940432,0.1307778640828337
TECH,0.23703806363739163,0.4556095475215302,0.4562880190070791,0.745004599122661,0.35165785941341926,0.1242561624511652
CMS,0.21050761992129186,0.47205823508921735,0.43499057207948755,0.7448099063828328,0.35162404519646495,0.0856633327143353
MSFT,0.10519838488057541,0.5801967508906846,0.19849557034259496,0.7438281200118966,0.35145352863082907,0.2282735142781657
BG,0.22659745276244966,0.47313185519550693,0.40666043702186055,0.740391578328898,0.3508566703907923,0.0094238733075862
ORCL,0.06615273772180331,0.5360168162692714,0.4075014574913485,0.7391202996955417,0.35063587483593106,0.1344562213106086
MGM,0.126561393386709,0.4745299655740804,0.536535457972586,0.7294681543542121,0.34895949113032765,0.0920097090544003
DXCM,0.12081769724103734,0.5435829026564897,0.2980210400647203,0.725542082750006,0.348277611379083,0.2547485605356927
XOM,0.20674624350436568,0.5025251056485776,0.32115019891798197,0.7206267152747537,0.3474239108129215,0.0219199081660043
EPAM,0.32914265264186293,0.45028017902046075,0.3309310578630946,0.7113272400009685,0.34580877881186445,0.1945217155608652
PNC,0.22965638433219707,0.47310636531354683,0.38692914656775285,0.7065765079202204,0.34498367210571573,0.096880175847005
MCD,0.09408215105455717,0.5352321172062893,0.34675058640692435,0.6858559020014046,0.34138491919595615,0.1003723741811586
NVR,0.0813477873313918,0.5986596530734634,0.13772350287252388,0.6814438232653949,0.34061862977123986,0.1932951290517516
UDR,0.2467882612818272,0.45184280918658537,0.4259195885327946,0.6795556338768587,0.3402906892137679,0.0461997945159138
SYF,0.23457876281704282,0.444956189222117,0.46050408711148416,0.6645629775622113,0.33768676605878106,0.0855330284144524
DFS,0.2696534067168883,0.47051000809293886,0.3182364031231511,0.658767463734099,0.33668020175587465,0.1135399783009066
SBAC,0.31325953113219485,0.44605983746762595,0.3406658124862864,0.651663974716995,0.33544646844373566,0.0959183582806653
NRG,0.19770829419996713,0.467039074408762,0.4261511590858191,0.6479621334809702,0.3348035330019919,0.1126384699687972
EXPE,0.02932721852199739,0.5856845136790191,0.24003654734270866,0.645770813609383,0.3344229447704032,0.0781903501056121
TDG,0.032623234227673034,0.5538869490744792,0.3420679780996921,0.6325919224385153,0.3321340361769775,0.1888039730969466
JCI,0.04676707112340941,0.5587371936620448,0.3042019868774241,0.6306291083541766,0.33179313480927586,0.0819768883907148
ANET,0.08330503869758817,0.47780544021969884,0.5396985122315672,0.630056105248297,0.331693615683114,0.3227661652598223
EG,0.06315710681337323,0.5190621006297995,0.4203595256489438,0.6272650218314164,0.3312088605747337,0.0972277048384044
TMUS,0.15004844855474136,0.5203106505677491,0.2911213889391177,0.6200047731038302,0.32994790125065077,0.2066715971252141
MKTX,0.22272232865379404,0.4443780261199912,0.4444036508977369,0.589026491613391,0.3245675962011815,0.1751892722799461
PH,0.30772686817957573,0.4448418485572138,0.31977300634153627,0.5800009258884217,0.3230000367850997,0.1675099193735815
CB,0.0954876891902317,0.4876551041048793,0.46291843572104585,0.5760242548229028,0.322309368924118,0.103315903161032
UNP,0.2950886015893302,0.44911038091144956,0.3126550699156148,0.5589926360189963,0.3193513189535418,0.1088901139613788
IP,0.2494197569839355,0.4351717003339869,0.41688293332549003,0.5393723057680595,0.31594366181949607,0.0317059962010438
RTX,0.19912348941973243,0.44150232231267467,0.46025323344083213,0.529567362574354,0.31424074019709636,0.0687715703514536
EOG,0.22692218597360075,0.47199342808415307,0.31264375622039187,0.528090190523202,0.3139841850925726,0.056669711971905
FIS,0.2347478855518041,0.48236195596629616,0.2636072040759236,0.5251586023625708,0.31347502713335923,0.0770848406635575
SYK,0.21462963803179802,0.4612554510838334,0.3645094563087106,0.5207436462440661,0.3127082379651186,0.1592501226170633
SNA,0.3344827675546046,0.4688508776520023,0.16971038075043865,0.52004162610797,0.3125863111731424,0.1190424476801313
DPZ,0.12038341923374304,0.49713870363260404,0.3656011414460327,0.5131573945797844,0.31139065848129616,0.1892129638302948
JPM,0.04052590605709816,0.5240970145364843,0.3816473501863015,0.5130499953416159,0.3113720053915951,0.1360093173878703
OTIS,0.10735452363870156,0.4895660978697305,0.4098901168960101,0.5114940724292194,0.3111017728448111,0.1704576012184224
NXPI,0.26821012616823703,0.4607437275489947,0.2869110371332622,0.5109423452942474,0.3110059489272986,0.1817573915975286
HAS,0.16765874611303688,0.500859821224218,0.283970850693321,0.5080450556179483,0.31050274792565563,0.0514673284372011
DOW,0.11910581157889895,0.5451322402122715,0.19173408129908276,0.5010777572070636,0.30929266818534423,-0.002991097327492
NDAQ,0.12453808155482039,0.46709245868818333,0.45718886244372303,0.49337386345013734,0.3079546566338075,0.1825638573982179
TSN,0.07297203469517312,0.4811228441484773,0.47703481188414226,0.4878981364200209,0.30700363287224913,0.0906742314566673
WMB,0.13413866523650184,0.4721991479719439,0.4216228917213543,0.4845749998217173,0.3064264708167798,0.0351483483614162
NDSN,0.2832790261896779,0.4470870580607926,0.298521987073257,0.4767364844024709,0.3050650781874459,0.1132464217710642
ENPH,0.13531078742604666,0.49928771271086636,0.31666674817855367,0.4686749211399594,0.3036649466294286,0.2616400819313938
CDW,0.2661931642969607,0.44066921668549824,0.33415382832929835,0.4528068748255598,0.30090898582066244,0.2053171367316224
ADSK,0.12443570197906079,0.4995733706204429,0.32232621128561373,0.4501162920034478,0.30044168564623885,0.1733029005131993
COR,0.20456013017136215,0.4749536564633493,0.29648896383744927,0.447767005530575,0.3000336617900237,0.1424483732704779
